timestamp,soc,screen_on,brightness_raw,cpu_load_raw,x_net,t_env
9.342,42.0,1.0,255.0,88.0,30.0,298.15
9.442,42.0,1.0,255.0,86.0,23.24922476817611,298.15
9.543,42.0,1.0,255.0,87.0,30.0,298.15
9.651,42.0,1.0,255.0,93.0,30.0,298.15
9.791,42.0,1.0,255.0,87.0,24.997022330822826,298.15
9.858,42.0,1.0,255.0,85.0,30.0,298.15
9.975,42.0,1.0,255.0,87.0,30.0,298.15
10.068,42.0,1.0,255.0,94.0,24.171907739336756,298.15
10.154,42.0,1.0,255.0,89.0,20.0,298.15
10.256,42.0,1.0,255.0,86.0,22.936089079556137,298.15
10.327,42.0,1.0,255.0,82.0,25.252099645626416,298.15
10.462,42.0,1.0,255.0,98.0,30.0,298.15
10.583,42.0,1.0,255.0,92.0,30.0,298.15
10.662,42.0,1.0,255.0,97.0,24.134797245927867,298.15
10.74,42.0,1.0,255.0,90.0,30.0,298.15
10.928,42.0,1.0,255.0,95.0,30.0,298.15
11.059,42.0,1.0,255.0,95.0,30.0,298.15
11.214,42.0,1.0,255.0,86.0,20.07755599910157,298.15
11.321,42.0,1.0,255.0,87.0,25.27143680278261,298.15
11.406,42.0,1.0,255.0,86.0,21.629991902197084,298.15
11.551,42.0,1.0,255.0,96.0,23.82849537323,298.15
11.699,42.0,1.0,255.0,93.0,29.084575587714415,298.15
11.86,42.0,1.0,255.0,95.0,30.0,298.15
12.186,42.0,1.0,255.0,94.0,20.0,298.15
12.384,42.0,1.0,255.0,96.0,20.0,298.15
12.492,42.0,1.0,255.0,93.0,23.322642803895775,298.15
12.698,42.0,1.0,255.0,93.0,30.0,298.15
12.837,42.0,1.0,255.0,85.0,30.0,298.15
13.016,42.0,1.0,255.0,84.0,30.0,298.15
13.13,42.0,1.0,255.0,90.0,30.0,298.15
13.284,42.0,1.0,255.0,85.0,24.88548348407493,298.15
13.394,42.0,1.0,255.0,89.0,23.204317774962227,298.15
13.537,42.0,1.0,255.0,88.0,24.093661726966463,298.15
13.674,42.0,1.0,255.0,98.0,20.39849212332513,298.15
13.788,42.0,1.0,255.0,89.0,30.0,298.15
13.899,42.0,1.0,255.0,95.0,23.713412683310597,298.15
14.078,42.0,1.0,255.0,88.0,30.0,298.15
14.177,42.0,1.0,255.0,97.0,30.0,298.15
14.345,42.0,1.0,255.0,91.0,29.424192142815944,298.15
14.489,42.0,1.0,255.0,91.0,20.0,298.15
14.601,42.0,1.0,255.0,97.0,30.0,298.15
14.712,42.0,1.0,255.0,87.0,30.0,298.15
14.876,42.0,1.0,255.0,90.0,21.02112544491323,298.15
14.974,42.0,1.0,255.0,92.0,22.66994899846379,298.15
15.045,42.0,1.0,255.0,88.0,29.361921357053646,298.15
15.139,42.0,1.0,255.0,85.0,30.0,298.15
15.209,42.0,1.0,255.0,73.0,30.0,298.15
15.331,42.0,1.0,255.0,86.0,21.952868167523267,298.15
15.479,42.0,1.0,255.0,94.0,30.0,298.15
15.617,42.0,1.0,255.0,96.0,30.0,298.15
15.723,42.0,1.0,255.0,93.0,25.145924714839015,298.15
15.868,42.0,1.0,255.0,97.0,30.0,298.15
16.027,42.0,1.0,255.0,90.0,0.21676505003913513,298.15
16.108,42.0,1.0,255.0,97.0,0.7626209224403648,298.15
16.185,42.0,1.0,255.0,89.0,0.13145257649526962,298.15
16.364,42.0,1.0,255.0,98.0,0.18337623623242932,298.15
16.501,42.0,1.0,255.0,95.0,0.18621069930669124,298.15
16.7,42.0,1.0,255.0,94.0,0.17239459642559463,298.15
16.768,42.0,1.0,255.0,97.0,0.2804345484011027,298.15
16.891,42.0,1.0,255.0,95.0,0.1864883803995421,298.15
17.007,42.0,1.0,255.0,95.0,0.24061706649884104,298.15
17.179,42.0,1.0,255.0,97.0,0.22498700724325865,298.15
17.376,42.0,1.0,255.0,96.0,0.15013392656120497,298.15
17.577,42.0,1.0,255.0,96.0,0.14499784436896515,298.15
17.703,42.0,1.0,255.0,97.0,0.2380474696564165,298.15
17.868,42.0,1.0,255.0,93.0,0.21617344239284478,298.15
17.973,42.0,1.0,255.0,94.0,0.275943281181577,298.15
18.069,42.0,1.0,255.0,97.0,0.18229999436249134,298.15
18.179,42.0,1.0,255.0,93.0,0.2633649322527177,298.15
18.32,42.0,1.0,255.0,96.0,0.21663824886270586,298.15
18.508,42.0,1.0,255.0,95.0,0.22281354476011156,298.15
18.694,42.0,1.0,255.0,95.0,0.27722722257280696,298.15
18.826,42.0,1.0,255.0,100.0,0.2126908238274814,298.15
18.897,42.0,1.0,255.0,89.0,0.21418626778855188,298.15
18.975,42.0,1.0,255.0,83.0,0.12940555619643862,298.15
19.076,42.0,1.0,255.0,80.0,0.10615656720630529,298.15
19.157,42.0,1.0,255.0,73.0,0.2276928083001606,298.15
19.228,42.0,1.0,255.0,76.0,0.1734662720113188,298.15
19.297,42.0,1.0,255.0,86.0,0.20101579991173124,298.15
19.354,42.0,1.0,255.0,69.0,0.19030180647236689,298.15
19.421,42.0,1.0,255.0,79.0,0.23328267189561658,298.15
19.55,42.0,1.0,255.0,86.0,0.1550788529695205,298.15
19.723,42.0,1.0,255.0,92.0,0.20396135070453064,298.15
19.885,42.0,1.0,255.0,96.0,0.1862801713238824,298.15
20.06,42.0,1.0,255.0,92.0,0.14755041613407566,298.15
20.155,42.0,1.0,255.0,94.0,0.19624397060130844,298.15
20.265,42.0,1.0,255.0,89.0,0.22015429806096837,298.15
20.334,42.0,1.0,255.0,100.0,0.2735964684486636,298.15
20.396,42.0,1.0,255.0,87.0,0.18041900946401992,298.15
20.49,42.0,1.0,255.0,89.0,0.2069989053057282,298.15
20.633,42.0,1.0,255.0,94.0,0.26976764648784773,298.15
20.744,42.0,1.0,255.0,76.0,0.18205320368788694,298.15
20.808,42.0,1.0,255.0,82.0,0.172553979333889,298.15
20.868,42.0,1.0,255.0,78.0,0.15109711469578582,298.15
20.93,42.0,1.0,255.0,72.0,0.2088596164599494,298.15
20.993,42.0,1.0,255.0,73.0,0.1985015996476229,298.15
21.053,42.0,1.0,255.0,91.0,0.20985094662717382,298.15
21.116,42.0,1.0,255.0,68.0,0.038447249604034395,298.15
21.181,42.0,1.0,255.0,80.0,0.18293691418967073,298.15
21.24,42.0,1.0,255.0,75.0,0.18910268689485293,298.15
21.297,42.0,1.0,255.0,77.0,0.3100351049608564,298.15
21.351,42.0,1.0,255.0,78.0,0.23441484651110445,298.15
21.407,42.0,1.0,255.0,86.0,0.19567388568089325,298.15
21.481,42.0,1.0,255.0,82.0,0.15423464650280108,298.15
21.541,42.0,1.0,255.0,86.0,0.2289770807786615,298.15
21.612,42.0,1.0,255.0,88.0,0.22898448895721668,298.15
21.686,42.0,1.0,255.0,88.0,0.16654486868832774,298.15
21.726,42.0,1.0,255.0,72.0,0.2806096521406194,298.15
21.784,42.0,1.0,255.0,76.0,0.2448029156704974,298.15
21.829,42.0,1.0,255.0,52.0,0.2184809793152087,298.15
21.873,42.0,1.0,255.0,77.0,1.016628882059037,298.15
21.921,42.0,1.0,255.0,72.0,0.20018225774868892,298.15
21.98,42.0,1.0,255.0,84.0,0.18701331235050517,298.15
22.045,42.0,1.0,255.0,91.0,0.19058674687830013,298.15
22.098,42.0,1.0,255.0,91.0,0.13044982443329867,298.15
22.146,42.0,1.0,255.0,95.0,0.24274209308998862,298.15
22.226,42.0,1.0,255.0,100.0,0.22772362022078899,298.15
22.297,42.0,1.0,255.0,88.0,0.0901388784055003,298.15
22.351,42.0,1.0,255.0,90.0,0.24539488156461253,298.15
22.394,42.0,1.0,255.0,78.0,0.12889220746427077,298.15
22.461,42.0,1.0,255.0,89.0,0.21955582574932347,298.15
22.529,42.0,1.0,255.0,92.0,0.23458559936530407,298.15
22.575,42.0,1.0,255.0,88.0,0.18295255363902838,298.15
22.66,42.0,1.0,255.0,85.0,0.24413031364886506,298.15
22.728,42.0,1.0,255.0,96.0,0.18847250886756828,298.15
22.817,42.0,1.0,255.0,80.0,0.20229990606234738,298.15
22.872,42.0,1.0,255.0,80.0,0.19627019032098658,298.15
22.942,42.0,1.0,255.0,86.0,0.1943587434570626,298.15
23.015,42.0,1.0,255.0,78.0,0.317173637089777,298.15
23.091,42.0,1.0,255.0,80.0,0.26875227590834366,298.15
23.146,42.0,1.0,255.0,88.0,0.1364300714685615,298.15
23.252,42.0,1.0,255.0,88.0,0.2507135587894235,298.15
23.352,42.0,1.0,255.0,87.0,0.20702111537937656,298.15
23.433,42.0,1.0,255.0,93.0,0.23469486639314305,298.15
23.569,42.0,1.0,255.0,96.0,0.19158047230946937,298.15
23.747,42.0,1.0,255.0,85.0,0.2000095210575378,298.15
23.864,42.0,1.0,255.0,86.0,0.11333891816626929,298.15
23.965,42.0,1.0,255.0,84.0,0.1366895052824128,298.15
24.057,42.0,1.0,255.0,87.0,0.21179547331772197,298.15
24.163,42.0,1.0,255.0,93.0,0.2273951181385442,298.15
24.24,42.0,1.0,255.0,82.0,0.17244460180345828,298.15
24.32,42.0,1.0,255.0,88.0,0.252269246077379,298.15
24.418,42.0,1.0,255.0,87.0,0.16592481617535482,298.15
24.477,42.0,1.0,255.0,89.0,0.26642441590783156,298.15
24.591,42.0,1.0,255.0,97.0,0.18704595659035972,298.15
24.688,42.0,1.0,255.0,85.0,0.23495568433445424,298.15
24.75,42.0,1.0,255.0,92.0,0.16936940825779057,298.15
24.839,42.0,1.0,255.0,88.0,0.1449966906705889,298.15
24.91,42.0,1.0,255.0,74.0,0.227946210783002,298.15
25.005,42.0,1.0,255.0,79.0,0.24296837905010854,298.15
25.127,42.0,1.0,255.0,85.0,0.1759001867090484,298.15
25.218,42.0,1.0,255.0,85.0,0.18393980379728658,298.15
25.3,42.0,1.0,255.0,80.0,0.21017649609253874,298.15
25.374,42.0,1.0,255.0,89.0,0.15968106462907528,298.15
25.478,42.0,1.0,255.0,82.0,0.22900891913059937,298.15
25.604,42.0,1.0,255.0,94.0,0.14938541248041484,298.15
25.837,42.0,1.0,255.0,94.0,0.22002722546238043,298.15
26.011,42.0,1.0,255.0,95.0,0.28105056982542576,298.15
26.155,42.0,1.0,255.0,97.0,0.22762274908579264,298.15
26.284,42.0,1.0,255.0,94.0,0.2130016334429932,298.15
26.37,42.0,1.0,255.0,95.0,0.240750546176005,298.15
26.502,42.0,1.0,255.0,91.0,0.23619216888538935,298.15
26.614,42.0,1.0,255.0,97.0,0.27509983231071744,298.15
26.742,42.0,1.0,255.0,91.0,0.19058720395559692,298.15
26.826,42.0,1.0,255.0,94.0,0.20657645234645394,298.15
26.926,42.0,1.0,255.0,87.0,0.21890641638465488,298.15
27.021,42.0,1.0,255.0,91.0,0.19288410945881054,298.15
27.11,42.0,1.0,255.0,93.0,0.12821393085063193,298.15
27.211,42.0,1.0,255.0,90.0,0.22350230645738414,298.15
27.274,42.0,1.0,255.0,100.0,0.19189703720157789,298.15
27.377,42.0,1.0,255.0,95.0,0.14009406003427224,298.15
27.515,42.0,1.0,255.0,93.0,0.17110238737485708,298.15
27.643,42.0,1.0,255.0,95.0,0.19246148640098765,298.15
27.764,42.0,1.0,255.0,97.0,0.25960429187386,298.15
27.884,42.0,1.0,255.0,86.0,0.22962406773199298,298.15
27.982,42.0,1.0,255.0,93.0,0.1865768336260816,298.15
28.138,42.0,1.0,255.0,91.0,0.05902658183121032,298.15
28.318,42.0,1.0,255.0,93.0,0.15928181332693633,298.15
28.457,42.0,1.0,255.0,87.0,0.22015475741603993,298.15
28.593,42.0,1.0,255.0,91.0,0.19246105353050652,298.15
28.699,42.0,1.0,255.0,86.0,0.1363683278647087,298.15
28.778,42.0,1.0,255.0,90.0,0.22424651541629262,298.15
28.831,42.0,1.0,255.0,83.0,0.20146069258492993,298.15
28.898,42.0,1.0,255.0,82.0,0.2564521312450002,298.15
28.989,42.0,1.0,255.0,75.0,0.17224368583380595,298.15
29.061,42.0,1.0,255.0,84.0,1.3625312353651775,298.15
29.125,42.0,1.0,255.0,76.0,0.1479918559510259,298.15
29.185,42.0,1.0,255.0,86.0,0.2859517340542252,298.15
29.247,42.0,1.0,255.0,89.0,0.15499957150954197,298.15
29.306,42.0,1.0,255.0,86.0,0.15344989980626383,298.15
29.378,42.0,1.0,255.0,85.0,0.1521209080621683,298.15
29.432,42.0,1.0,255.0,71.0,0.3028233670612611,298.15
29.468,42.0,1.0,255.0,73.0,0.17992927857714927,298.15
29.516,42.0,1.0,255.0,83.0,0.23367456390491625,298.15
29.571,42.0,1.0,255.0,80.0,0.1793121559309969,298.15
29.631,42.0,1.0,255.0,78.0,0.23379816965014888,298.15
29.689,42.0,1.0,255.0,66.0,0.2872020543505417,298.15
29.742,42.0,1.0,255.0,78.0,0.1516127802150261,298.15
29.793,42.0,1.0,255.0,85.0,0.22097838379476975,298.15
29.871,42.0,1.0,255.0,93.0,0.210346375964163,298.15
29.985,42.0,1.0,255.0,82.0,0.2565575952652995,298.15
30.078,42.0,1.0,255.0,85.0,0.20675388362423494,298.15
30.177,42.0,1.0,255.0,88.0,0.17604385273428239,298.15
30.234,42.0,1.0,255.0,95.0,0.21800253640404185,298.15
30.305,42.0,1.0,255.0,81.0,0.23949140173671496,298.15
30.354,42.0,1.0,255.0,79.0,0.1496245599382412,298.15
30.409,42.0,1.0,255.0,70.0,0.1826954983068403,298.15
30.456,42.0,1.0,255.0,70.0,0.20547015782206313,298.15
30.515,42.0,1.0,255.0,83.0,0.21257320920217973,298.15
30.565,42.0,1.0,255.0,80.0,0.16526008924472488,298.15
30.611,42.0,1.0,255.0,76.0,0.19506576515952434,298.15
30.656,42.0,1.0,255.0,76.0,0.18925084775180548,298.15
30.752,42.0,1.0,255.0,61.0,0.18542466437173175,298.15
30.853,42.0,1.0,255.0,61.0,2.066103778261288,298.15
30.955,42.0,1.0,255.0,62.0,0.19220754284165065,298.15
31.056,42.0,1.0,255.0,66.0,0.2386847169954321,298.15
31.159,42.0,1.0,255.0,63.0,0.2530127842375311,298.15
31.259,42.0,1.0,255.0,64.0,0.18375965669455419,298.15
31.36,42.0,1.0,255.0,73.0,0.06192520155061518,298.15
31.461,42.0,1.0,255.0,70.0,0.1934758773260671,298.15
31.563,42.0,1.0,255.0,81.0,0.2702962272567511,298.15
31.665,42.0,1.0,255.0,84.0,0.20407485314355084,298.15
31.785,42.0,1.0,255.0,90.0,0.14796072930571946,298.15
31.869,42.0,1.0,255.0,86.0,0.13612598940882073,298.15
31.97,42.0,1.0,255.0,85.0,0.19212307091374917,298.15
32.076,42.0,1.0,255.0,84.0,0.2332839202382343,298.15
32.173,42.0,1.0,255.0,75.0,0.19142046908906624,298.15
32.275,42.0,1.0,255.0,79.0,0.18768178713864386,298.15
32.375,42.0,1.0,255.0,83.0,0.24670723716432547,298.15
32.476,42.0,1.0,255.0,66.0,0.16390799184104435,298.15
32.577,42.0,1.0,255.0,69.0,0.20199528082200285,298.15
32.678,42.0,1.0,255.0,64.0,0.2083009811925045,298.15
32.76,42.0,1.0,255.0,59.0,0.15128903857150286,298.15
32.832,42.0,1.0,255.0,80.0,0.1837378241950543,298.15
32.937,42.0,1.0,255.0,85.0,0.1418043244636537,298.15
33.038,42.0,1.0,255.0,74.0,0.2394429590588353,298.15
33.138,42.0,1.0,255.0,77.0,0.15586396967587776,298.15
33.239,42.0,1.0,255.0,62.0,0.26828415634325725,298.15
33.341,42.0,1.0,255.0,73.0,0.20273811815098244,298.15
33.442,42.0,1.0,255.0,57.0,0.17280272774333713,298.15
33.542,42.0,1.0,255.0,75.0,0.20210476175726405,298.15
33.643,42.0,1.0,255.0,81.0,0.13424441815401617,298.15
33.746,42.0,1.0,255.0,63.0,0.17896118663818741,298.15
33.847,42.0,1.0,255.0,71.0,0.22006321803750428,298.15
33.949,42.0,1.0,255.0,62.0,0.2371709650296893,298.15
34.049,42.0,1.0,255.0,61.0,0.13662254711362748,298.15
34.151,42.0,1.0,255.0,72.0,0.2530675648153543,298.15
34.251,42.0,1.0,255.0,80.0,0.20380463977039143,298.15
34.353,42.0,1.0,255.0,79.0,0.21769238161905524,298.15
34.457,42.0,1.0,255.0,93.0,0.1786689790703479,298.15
34.601,42.0,1.0,255.0,93.0,0.14208722203178026,298.15
34.657,42.0,1.0,255.0,78.0,0.15119560424809356,298.15
34.758,42.0,1.0,255.0,75.0,0.21587834061333208,298.15
34.86,42.0,1.0,255.0,71.0,0.24115282411331332,298.15
34.966,42.0,1.0,255.0,75.0,0.20287621937869038,298.15
35.061,42.0,1.0,255.0,79.0,0.2066304873696164,298.15
35.164,42.0,1.0,255.0,71.0,0.2767857874051078,298.15
35.264,42.0,1.0,255.0,76.0,0.23717401325465298,298.15
35.366,42.0,1.0,255.0,79.0,0.27297254594498943,298.15
35.466,42.0,1.0,255.0,88.0,0.20401723293927737,298.15
35.57,42.0,1.0,255.0,64.0,0.09980689404410695,298.15
35.673,42.0,1.0,255.0,75.0,0.1329925535299074,298.15
35.776,42.0,1.0,255.0,86.0,0.2981258607216297,298.15
35.876,42.0,1.0,255.0,90.0,0.16771934380126202,298.15
36.124,41.0,1.0,255.0,95.0,0.19553291536962183,298.15
36.352,41.0,1.0,255.0,98.0,0.2526848518874145,298.15
36.498,41.0,1.0,255.0,97.0,0.1712446816672033,298.15
36.631,41.0,1.0,255.0,96.0,0.13539916331361115,298.15
36.859,41.0,1.0,255.0,95.0,0.19449030374352175,298.15
37.062,41.0,1.0,255.0,98.0,0.1308329665058607,298.15
37.133,41.0,1.0,255.0,93.0,0.17665905355502368,298.15
37.193,41.0,1.0,255.0,95.0,0.15964194386379113,298.15
37.276,41.0,1.0,255.0,97.0,0.21296027328573325,298.15
37.343,41.0,1.0,255.0,88.0,0.28129048477293156,298.15
37.404,41.0,1.0,255.0,100.0,0.28067804331676716,298.15
37.47,41.0,1.0,255.0,93.0,0.14391586618413207,298.15
37.539,41.0,1.0,255.0,95.0,0.1931769912006856,298.15
37.628,41.0,1.0,255.0,100.0,0.13409112434062503,298.15
37.697,41.0,1.0,255.0,96.0,0.19740625499533668,298.15
37.804,41.0,1.0,255.0,93.0,0.23031057913857855,298.15
37.979,41.0,1.0,255.0,97.0,0.19388118521193398,298.15
38.074,41.0,1.0,255.0,92.0,0.20153700371065028,298.15
38.138,41.0,1.0,255.0,96.0,0.19357520825384128,298.15
38.187,41.0,1.0,255.0,86.0,0.2524286346944878,298.15
38.238,41.0,1.0,255.0,95.0,0.17757738094011621,298.15
38.289,41.0,1.0,255.0,72.0,0.17434194921168475,298.15
38.328,41.0,1.0,255.0,76.0,1.019885542793688,298.15
38.41,41.0,1.0,255.0,82.0,0.22011009643133975,298.15
38.476,41.0,1.0,255.0,77.0,0.22202911501444997,298.15
38.561,41.0,1.0,255.0,93.0,0.2041297709768135,298.15
38.636,41.0,1.0,255.0,88.0,0.2794033942797131,298.15
38.733,41.0,1.0,255.0,86.0,0.2056322086119964,298.15
38.835,41.0,1.0,255.0,76.0,0.19990626541371148,298.15
38.938,41.0,1.0,255.0,80.0,0.23159741420046664,298.15
39.04,41.0,1.0,255.0,79.0,0.17637347039875007,298.15
39.138,41.0,1.0,255.0,74.0,0.26102844568572636,298.15
39.24,41.0,1.0,255.0,79.0,0.060594355845749875,298.15
39.342,41.0,1.0,255.0,84.0,0.12063967866061848,298.15
39.443,41.0,1.0,255.0,79.0,0.19381556335721506,298.15
39.544,41.0,1.0,255.0,87.0,0.24440972706704378,298.15
39.645,41.0,1.0,255.0,84.0,0.1939129252371454,298.15
39.745,41.0,1.0,255.0,75.0,0.11185511327994628,298.15
39.848,41.0,1.0,255.0,74.0,1.0842305578626534,298.15
39.948,41.0,1.0,255.0,74.0,0.19647382910188252,298.15
40.05,41.0,1.0,255.0,75.0,0.25090193774708824,298.15
40.151,41.0,1.0,255.0,62.0,0.15293834306821305,298.15
40.256,41.0,1.0,255.0,67.0,1.4567048968333598,298.15
40.357,41.0,1.0,255.0,71.0,0.1908073563344322,298.15
40.458,41.0,1.0,255.0,70.0,0.28580201610560657,298.15
40.56,41.0,1.0,255.0,86.0,0.2654096781994358,298.15
40.664,41.0,1.0,255.0,83.0,0.21239899423737693,298.15
40.771,41.0,1.0,255.0,86.0,0.2408594140058704,298.15
40.867,41.0,1.0,255.0,80.0,0.26653153881803243,298.15
40.968,41.0,1.0,255.0,83.0,0.2108198284136005,298.15
41.073,41.0,1.0,255.0,84.0,0.26277321609731574,298.15
41.17,41.0,1.0,255.0,77.0,0.2487193101672247,298.15
41.271,41.0,1.0,255.0,58.0,0.18377563792405463,298.15
41.372,41.0,1.0,255.0,70.0,0.19164998628214203,298.15
41.473,41.0,1.0,255.0,71.0,0.1620685788319988,298.15
41.574,41.0,1.0,255.0,74.0,0.13999783610074884,298.15
41.677,41.0,1.0,255.0,80.0,0.16039540247355083,298.15
41.782,41.0,1.0,255.0,72.0,0.23372924156183125,298.15
41.881,41.0,1.0,255.0,79.0,0.22943427773554062,298.15
41.981,41.0,1.0,255.0,71.0,0.2666595351421617,298.15
42.082,41.0,1.0,255.0,76.0,0.21163248291052733,298.15
42.183,41.0,1.0,255.0,81.0,0.28032984026174024,298.15
42.257,41.0,1.0,255.0,97.0,0.20843611334682396,298.15
42.384,41.0,1.0,255.0,95.0,0.21376709315399614,298.15
42.54,41.0,1.0,255.0,90.0,0.24563439679099278,298.15
42.653,41.0,1.0,255.0,95.0,0.13632148815938783,298.15
42.732,41.0,1.0,255.0,88.0,0.21326169791991495,298.15
42.795,41.0,1.0,255.0,75.0,0.18138641343208572,298.15
42.857,41.0,1.0,255.0,72.0,0.2979547676253571,298.15
42.952,41.0,1.0,255.0,72.0,0.14581611603202094,298.15
43.054,41.0,1.0,255.0,70.0,0.21399717856284614,298.15
43.154,41.0,1.0,255.0,77.0,0.2797960585805225,298.15
43.255,41.0,1.0,255.0,64.0,0.2292659015046143,298.15
43.357,41.0,1.0,255.0,74.0,0.14262372956613967,298.15
43.458,41.0,1.0,255.0,71.0,0.22667554091699146,298.15
43.564,41.0,1.0,255.0,82.0,0.17921903119221247,298.15
43.76,41.0,1.0,255.0,87.0,1.9228976521690884,298.15
43.9,41.0,1.0,255.0,91.0,0.18101348362099323,298.15
44.012,41.0,1.0,255.0,86.0,0.1491262641368526,298.15
44.101,41.0,1.0,255.0,90.0,0.2018046966937669,298.15
44.165,41.0,1.0,255.0,92.0,0.18668500367106633,298.15
44.328,41.0,1.0,255.0,91.0,0.21330887208730767,298.15
44.443,41.0,1.0,255.0,91.0,0.23201200331024918,298.15
44.555,41.0,1.0,255.0,89.0,0.14896631623166148,298.15
44.702,41.0,1.0,255.0,98.0,0.20518884054090344,298.15
44.891,41.0,1.0,255.0,92.0,0.15365801637477497,298.15
44.975,41.0,1.0,255.0,96.0,0.15371922542662678,298.15
45.093,41.0,1.0,255.0,89.0,0.12225683138409962,298.15
45.206,41.0,1.0,255.0,95.0,1.1904673614455712,298.15
45.317,41.0,1.0,255.0,95.0,0.21836740297121507,298.15
45.487,41.0,1.0,255.0,94.0,0.16879875748800677,298.15
45.606,41.0,1.0,255.0,97.0,0.2902218161701301,298.15
