timestamp,soc,screen_on,brightness_raw,cpu_load_raw,t_env,x_net
3.4000314817729795,99.98299984259114,1.0,255.0,100.0,298.15,10.0
3.500032407707479,99.98249983796146,1.0,255.0,100.0,298.15,2.9485806183148062
3.6000333336419783,99.98199983333178,1.0,255.0,100.0,298.15,2.4539376849094237
3.7000342595764777,99.98149982870211,1.0,255.0,100.0,298.15,-0.478732286643913
3.800035185510977,99.98099982407244,1.0,255.0,100.0,298.15,-0.7953278171495142
3.9000361114454765,99.98049981944277,1.0,255.0,100.0,298.15,1.6224370471501068
4.000037037379976,99.9799998148131,1.0,255.0,100.0,298.15,2.522601309435902
4.100037963314476,99.97949981018343,1.0,255.0,100.0,298.15,8.147091356598285
4.200038889248975,99.97899980555376,1.0,255.0,100.0,298.15,4.31540318109738
4.3000398151834744,99.97849980092408,1.0,255.0,100.0,298.15,4.870690127717462
4.400040741117974,99.97799979629441,1.0,255.0,100.0,298.15,0.031356924273750364
4.500041667052473,99.97749979166474,1.0,255.0,100.0,298.15,5.139905449320557
4.600042592986973,99.97699978703507,1.0,255.0,100.0,298.15,-2.1521552313993353
4.700043518921472,99.9764997824054,1.0,255.0,100.0,298.15,4.918000816523045
4.800044444855971,99.97599977777573,1.0,255.0,100.0,298.15,6.431188406483215
4.900045370790471,99.97549977314604,1.0,255.0,100.0,298.15,2.2194421724536335
5.00004629672497,99.97499976851637,1.0,255.0,100.0,298.15,2.9946396819762535
5.1000472226594695,99.9744997638867,1.0,255.0,100.0,298.15,-0.6762905697143988
5.200048148593969,99.97399975925703,1.0,255.0,100.0,298.15,3.723084309424444
5.300049074528468,99.97349975462735,1.0,255.0,100.0,298.15,3.1149737963295245
5.400050000462968,99.97299974999768,1.0,255.0,100.0,298.15,6.5167333223772115
5.500050926397467,99.97249974536801,1.0,255.0,100.0,298.15,7.535844530812059
5.6000518523319665,99.97199974073834,1.0,255.0,100.0,298.15,2.4433474074765016
5.700052778266466,99.97149973610867,1.0,255.0,100.0,298.15,10.0
5.800053704200965,99.970999731479,1.0,255.0,100.0,298.15,4.252954437711325
5.900054630135465,99.97049972684933,1.0,255.0,100.0,298.15,-3.300782561338108
6.000055556069964,99.96999972221965,1.0,255.0,100.0,298.15,0.9510574138783876
6.100056482004463,99.96949971758998,1.0,255.0,100.0,298.15,10.0
6.200057407938963,99.96899971296031,1.0,255.0,100.0,298.15,3.7202686485367025
6.300058333873462,99.96849970833063,1.0,255.0,100.0,298.15,0.9163044917290046
6.4000592598079615,99.96799970370095,1.0,255.0,100.0,298.15,2.5706453707735237
6.500060185742461,99.96749969907128,1.0,255.0,100.0,298.15,-1.9954499580195506
6.60006111167696,99.96699969444161,1.0,255.0,100.0,298.15,6.487479323964469
6.70006203761146,99.96649968981194,1.0,255.0,100.0,298.15,2.3018894453374497
6.800062963545959,99.96599968518227,1.0,255.0,100.0,298.15,-0.7324880834429246
6.9000638894804585,99.9654996805526,1.0,255.0,100.0,298.15,-0.1990512365607704
7.000064815414958,99.96499967592293,1.0,255.0,100.0,298.15,1.126618942954722
7.100065741349457,99.96449967129325,1.0,255.0,100.0,298.15,10.0
7.200066667283957,99.96399966666358,1.0,255.0,100.0,298.15,2.832329354264077
7.300067593218456,99.96349966203391,1.0,255.0,100.0,298.15,3.003136256898864
7.400068519152955,99.96299965740424,1.0,255.0,100.0,298.15,3.03971497212568
7.500069445087455,99.96249965277457,1.0,255.0,100.0,298.15,3.086623355493594
7.600070371021954,99.9619996481449,1.0,255.0,100.0,298.15,2.289020011169059
7.7000712969564535,99.96149964351521,1.0,255.0,100.0,298.15,3.816892914009518
7.800072222890953,99.96099963888554,1.0,255.0,100.0,298.15,10.0
7.900073148825452,99.96049963425587,1.0,255.0,100.0,298.15,0.00025268346586959645
8.000074074759953,99.9599996296262,1.0,255.0,100.0,298.15,4.085276783182057
8.100075000694451,99.95949962499652,1.0,255.0,100.0,298.15,-1.5927793576370757
8.200075926628951,99.95899962036685,1.0,255.0,100.0,298.15,2.2565294458736442
8.30007685256345,99.95849961573718,1.0,255.0,100.0,298.15,5.544464125410638
8.40007777849795,99.95799961110751,1.0,255.0,100.0,298.15,-0.8654497135784682
8.500078704432449,99.95749960647784,1.0,255.0,100.0,298.15,0.5826432280291594
8.600079630366949,99.95699960184817,1.0,255.0,100.0,298.15,7.407023530973966
8.700080556301447,99.9564995972185,1.0,255.0,100.0,298.15,1.4398961959696956
8.800081482235948,99.95599959258882,1.0,255.0,100.0,298.15,4.05476215045276
8.900082408170446,99.95549958795915,1.0,255.0,100.0,298.15,4.746062070150888
9.000083334104946,99.95499958332948,1.0,255.0,100.0,298.15,3.6111106208425214
9.100084260039445,99.9544995786998,1.0,255.0,100.0,298.15,2.5063293690666857
9.200085185973945,99.95399957407012,1.0,255.0,100.0,298.15,4.2759349989219855
9.300086111908444,99.95349956944045,1.0,255.0,100.0,298.15,4.234826194767948
9.400087037842944,99.95299956481078,1.0,255.0,100.0,298.15,4.321367020655893
9.500087963777442,99.95249956018111,1.0,255.0,100.0,298.15,-2.464048441081424
9.600088889711943,99.95199955555144,1.0,255.0,100.0,298.15,1.3399907859939493
9.700089815646441,99.95149955092177,1.0,255.0,100.0,298.15,1.0995662856187793
9.800090741580942,99.9509995462921,1.0,255.0,100.0,298.15,6.401545447075339
9.90009166751544,99.95049954166242,1.0,255.0,100.0,298.15,3.386783403717511
10.00009259344994,99.94999953703275,1.0,255.0,100.0,298.15,2.73885700337118
10.100093519384439,99.94949953240308,1.0,255.0,100.0,298.15,6.597768968642
10.200094445318939,99.94899952777341,1.0,255.0,100.0,298.15,1.9475581246148124
10.300095371253438,99.94849952314374,1.0,255.0,100.0,298.15,-1.7381987314822827
10.400096297187938,99.94799951851407,1.0,255.0,100.0,298.15,1.669983114798989
10.500097223122436,99.94749951388438,1.0,255.0,100.0,298.15,3.7878586460681323
10.600098149056937,99.94699950925471,1.0,255.0,100.0,298.15,3.1767619373224054
10.700099074991435,99.94649950462504,1.0,255.0,100.0,298.15,2.447211061513594
10.800100000925935,99.94599949999537,1.0,255.0,100.0,298.15,3.575966105651021
10.900100926860434,99.9454994953657,1.0,255.0,100.0,298.15,2.9784412188466733
11.000101852794934,99.94499949073602,1.0,255.0,100.0,298.15,1.3915704570327048
11.100102778729433,99.94449948610635,1.0,255.0,100.0,298.15,4.8310165865014065
11.200103704663933,99.94399948147668,1.0,255.0,100.0,298.15,3.8960380012198637
11.300104630598431,99.94349947684701,1.0,255.0,100.0,298.15,1.7425820262637295
11.400105556532932,99.94299947221734,1.0,255.0,100.0,298.15,1.427732116267997
11.50010648246743,99.94249946758767,1.0,255.0,100.0,298.15,10.0
11.60010740840193,99.941999462958,1.0,255.0,100.0,298.15,-1.3456631362831972
11.700108334336429,99.94149945832832,1.0,255.0,100.0,298.15,-0.2497820845549299
11.80010926027093,99.94099945369865,1.0,255.0,100.0,298.15,1.9191712381153776
11.900110186205428,99.94049944906897,1.0,255.0,100.0,298.15,0.1709937554344536
12.000111112139928,99.9399994444393,1.0,255.0,100.0,298.15,2.6798986358524237
12.100112038074426,99.93949943980962,1.0,255.0,100.0,298.15,7.362580893336478
12.200112964008927,99.93899943517995,1.0,255.0,100.0,298.15,2.7231163984146556
12.300113889943425,99.93849943055028,1.0,255.0,100.0,298.15,3.295098689364368
12.400114815877926,99.93799942592061,1.0,255.0,100.0,298.15,2.7557675606731786
12.500115741812424,99.93749942129094,1.0,255.0,100.0,298.15,4.866316157521008
12.600116667746924,99.93699941666127,1.0,255.0,100.0,298.15,1.138149662913052
12.700117593681423,99.9364994120316,1.0,255.0,100.0,298.15,5.440098824816159
12.800118519615923,99.93599940740192,1.0,255.0,100.0,298.15,3.694870433387985
12.900119445550423,99.93549940277225,1.0,255.0,100.0,298.15,2.533275752088264
13.000120371484922,99.93499939814258,1.0,255.0,100.0,298.15,4.5791605071975106
13.100121297419422,99.93449939351291,1.0,255.0,100.0,298.15,3.1256942975390927
13.20012222335392,99.93399938888324,1.0,255.0,100.0,298.15,0.5568794863270798
13.30012314928842,99.93349938425355,1.0,255.0,100.0,298.15,2.319570715839952
13.40012407522292,99.93299937962388,1.0,255.0,100.0,298.15,1.795654175229387
13.50012500115742,99.93249937499421,1.0,255.0,100.0,298.15,3.4312815055960577
13.600125927091918,99.93199937036454,1.0,255.0,100.0,298.15,3.4610598466859677
13.700126853026418,99.93149936573487,1.0,255.0,100.0,298.15,3.5366218463448247
13.800127778960917,99.9309993611052,1.0,255.0,100.0,298.15,1.6314209231129708
13.900128704895417,99.93049935647552,1.0,255.0,100.0,298.15,2.5763291414897496
14.000129630829916,99.92999935184585,1.0,255.0,100.0,298.15,1.1332727621472851
14.100130556764416,99.92949934721618,1.0,255.0,100.0,298.15,0.48745529696785894
14.200131482698914,99.92899934258651,1.0,255.0,100.0,298.15,4.160142518649912
14.300132408633415,99.92849933795684,1.0,255.0,100.0,298.15,0.9485774222131127
14.400133334567913,99.92799933332716,1.0,255.0,100.0,298.15,0.7445646540338564
14.500134260502413,99.9274993286975,1.0,255.0,100.0,298.15,1.6791226922013651
14.600135186436912,99.92699932406782,1.0,255.0,100.0,298.15,-1.0030294042282621
14.700136112371412,99.92649931943814,1.0,255.0,100.0,298.15,3.0960632450353525
14.80013703830591,99.92599931480846,1.0,255.0,100.0,298.15,2.6543511796301402
14.900137964240411,99.9254993101788,1.0,255.0,100.0,298.15,-1.373670886941903
15.00013889017491,99.92499930554912,1.0,255.0,100.0,298.15,1.1616620374180213
15.10013981610941,99.92449930091945,1.0,255.0,100.0,298.15,3.29001899210673
15.200140742043908,99.92399929628978,1.0,255.0,100.0,298.15,4.09599635118119
15.300141667978409,99.92349929166011,1.0,255.0,100.0,298.15,1.2479688249480516
15.400142593912907,99.92299928703044,1.0,255.0,100.0,298.15,2.2830488088693306
15.500143519847407,99.92249928240076,1.0,255.0,100.0,298.15,-1.3940512904876003
15.600144445781906,99.92199927777109,1.0,255.0,100.0,298.15,3.638645430269028
15.700145371716406,99.92149927314142,1.0,255.0,100.0,298.15,0.1480116851803075
15.800146297650905,99.92099926851175,1.0,255.0,100.0,298.15,1.0090465724660183
15.900147223585405,99.92049926388208,1.0,255.0,100.0,298.15,2.764650890708769
16.000148149519905,99.9199992592524,1.0,255.0,100.0,298.15,6.055746085643948
16.100149075454404,99.91949925462272,1.0,255.0,100.0,298.15,1.3774129640607347
16.200150001388902,99.91899924999305,1.0,255.0,100.0,298.15,1.5727348939461079
16.3001509273234,99.91849924536338,1.0,255.0,100.0,298.15,0.036791282115764545
16.400151853257903,99.9179992407337,1.0,255.0,100.0,298.15,3.190034570329336
16.5001527791924,99.91749923610404,1.0,255.0,100.0,298.15,4.086310412385328
16.6001537051269,99.91699923147436,1.0,255.0,100.0,298.15,0.4945873449597351
16.700154631061398,99.91649922684469,1.0,255.0,100.0,298.15,5.184091703028982
16.8001555569959,99.91599922221502,1.0,255.0,100.0,298.15,1.9667168461479325
16.9001564829304,99.91549921758535,1.0,255.0,100.0,298.15,1.7762372283033603
17.000157408864897,99.91499921295568,1.0,255.0,100.0,298.15,2.5205994583922857
17.100158334799396,99.914499208326,1.0,255.0,100.0,298.15,-0.35793088090073555
17.200159260733898,99.91399920369633,1.0,255.0,100.0,298.15,7.106987991956352
17.300160186668396,99.91349919906666,1.0,255.0,100.0,298.15,4.458710618781587
17.400161112602895,99.91299919443699,1.0,255.0,100.0,298.15,4.834423343104774
17.500162038537393,99.9124991898073,1.0,255.0,100.0,298.15,1.0770080360491738
17.600162964471895,99.91199918517763,1.0,255.0,100.0,298.15,4.642842143438845
17.700163890406394,99.91149918054796,1.0,255.0,100.0,298.15,1.026106959251933
17.800164816340892,99.91099917591829,1.0,255.0,100.0,298.15,4.05532082648929
17.90016574227539,99.91049917128862,1.0,255.0,100.0,298.15,2.2280194633031676
18.000166668209893,99.90999916665895,1.0,255.0,100.0,298.15,1.9607556636456573
18.10016759414439,99.90949916202928,1.0,255.0,100.0,298.15,0.7971618463073677
18.20016852007889,99.9089991573996,1.0,255.0,100.0,298.15,0.4227277156059204
18.30016944601339,99.90849915276993,1.0,255.0,100.0,298.15,-1.995599033674837
18.40017037194789,99.90799914814026,1.0,255.0,100.0,298.15,1.5777665342432097
18.50017129788239,99.90749914351059,1.0,255.0,100.0,298.15,2.892953761629471
18.600172223816887,99.90699913888092,1.0,255.0,100.0,298.15,10.0
18.700173149751386,99.90649913425125,1.0,255.0,100.0,298.15,2.296837215395782
18.800174075685888,99.90599912962158,1.0,255.0,100.0,298.15,4.34407310442204
18.900175001620386,99.90549912499189,1.0,255.0,100.0,298.15,2.401061914538594
19.000175927554885,99.90499912036222,1.0,255.0,100.0,298.15,2.6151808678279806
19.100176853489383,99.90449911573255,1.0,255.0,100.0,298.15,3.706760150007191
19.200177779423885,99.90399911110288,1.0,255.0,100.0,298.15,0.6887915915313512
19.300178705358384,99.9034991064732,1.0,255.0,100.0,298.15,0.4960101237486573
19.400179631292882,99.90299910184353,1.0,255.0,100.0,298.15,1.957731660549212
19.500180557227385,99.90249909721386,1.0,255.0,100.0,298.15,5.245383209516555
19.600181483161883,99.90199909258419,1.0,255.0,100.0,298.15,-0.8619948797309429
19.70018240909638,99.90149908795452,1.0,255.0,100.0,298.15,3.956646749982288
19.80018333503088,99.90099908332485,1.0,255.0,100.0,298.15,4.169393559995256
19.900184260965382,99.90049907869518,1.0,255.0,100.0,298.15,0.569210570015708
20.00018518689988,99.8999990740655,1.0,255.0,100.0,298.15,-0.1637878208066752
20.10018611283438,99.89949906943583,1.0,255.0,100.0,298.15,3.7456421296219964
20.200187038768878,99.89899906480616,1.0,255.0,100.0,298.15,-0.6200775623820185
20.30018796470338,99.89849906017648,1.0,255.0,100.0,298.15,3.722759801267783
20.400188890637878,99.8979990555468,1.0,255.0,100.0,298.15,3.661415915386832
20.500189816572377,99.89749905091713,1.0,255.0,100.0,298.15,2.7854368095981106
20.600190742506875,99.89699904628746,1.0,255.0,100.0,298.15,2.1211488668952176
20.700191668441377,99.89649904165779,1.0,255.0,100.0,298.15,3.4046296504293054
20.800192594375876,99.89599903702812,1.0,255.0,100.0,298.15,3.475445652639161
20.900193520310374,99.89549903239845,1.0,255.0,100.0,298.15,1.9876144982740285
21.000194446244873,99.89499902776878,1.0,255.0,100.0,298.15,1.6421913801576353
21.100195372179375,99.8944990231391,1.0,255.0,100.0,298.15,5.757294643261295
21.200196298113873,99.89399901850943,1.0,255.0,100.0,298.15,1.8207945677898183
21.30019722404837,99.89349901387976,1.0,255.0,100.0,298.15,0.5600300298944616
21.40019814998287,99.89299900925009,1.0,255.0,100.0,298.15,-2.242689295652659
21.500199075917372,99.89249900462042,1.0,255.0,100.0,298.15,2.0303348532765764
21.60020000185187,99.89199899999075,1.0,255.0,100.0,298.15,2.538433219356392
21.70020092778637,99.89149899536106,1.0,255.0,100.0,298.15,3.6513483809447194
21.800201853720868,99.89099899073139,1.0,255.0,100.0,298.15,1.135148457164679
21.90020277965537,99.89049898610172,1.0,255.0,100.0,298.15,4.245968427388971
22.00020370558987,99.88999898147205,1.0,255.0,100.0,298.15,4.651274390553157
22.100204631524367,99.88949897684238,1.0,255.0,100.0,298.15,5.897970531958011
22.200205557458865,99.8889989722127,1.0,255.0,100.0,298.15,4.552422593934091
22.300206483393367,99.88849896758303,1.0,255.0,100.0,298.15,5.799549485326425
22.400207409327866,99.88799896295336,1.0,255.0,100.0,298.15,-0.44704021494740953
22.500208335262364,99.88749895832369,1.0,255.0,100.0,298.15,10.0
22.600209261196863,99.88699895369402,1.0,255.0,100.0,298.15,2.106524673717055
22.700210187131365,99.88649894906435,1.0,255.0,100.0,298.15,-2.870629111181162
22.800211113065863,99.88599894443468,1.0,255.0,100.0,298.15,4.996023716401366
22.900212039000362,99.885498939805,1.0,255.0,100.0,298.15,-2.056459783114358
23.00021296493486,99.88499893517533,1.0,255.0,100.0,298.15,2.101009414335681
23.100213890869362,99.88449893054565,1.0,255.0,100.0,298.15,2.2371547247471755
23.20021481680386,99.88399892591598,1.0,255.0,100.0,298.15,10.0
23.30021574273836,99.8834989212863,1.0,255.0,100.0,298.15,1.4071949484788493
23.400216668672858,99.88299891665663,1.0,255.0,100.0,298.15,-0.3576118239552373
23.50021759460736,99.88249891202696,1.0,255.0,100.0,298.15,2.457113616462104
23.60021852054186,99.88199890739729,1.0,255.0,100.0,298.15,7.565669378965881
23.700219446476357,99.88149890276762,1.0,255.0,100.0,298.15,1.830843123004429
23.800220372410855,99.88099889813795,1.0,255.0,100.0,298.15,-0.18328463677288287
23.900221298345357,99.88049889350827,1.0,255.0,100.0,298.15,1.3868597260813824
24.000222224279856,99.8799988888786,1.0,255.0,100.0,298.15,10.0
24.100223150214354,99.87949888424893,1.0,255.0,100.0,298.15,0.011979383892522177
24.200224076148853,99.87899887961926,1.0,255.0,100.0,298.15,-1.378645214634306
24.300225002083355,99.87849887498959,1.0,255.0,100.0,298.15,1.8245324849159292
24.400225928017854,99.87799887035992,1.0,255.0,100.0,298.15,3.2058417115440583
24.500226853952352,99.87749886573023,1.0,255.0,100.0,298.15,3.272971633330598
24.60022777988685,99.87699886110056,1.0,255.0,100.0,298.15,8.591151171771239
24.700228705821353,99.87649885647089,1.0,255.0,100.0,298.15,2.3733579521312524
24.80022963175585,99.87599885184122,1.0,255.0,100.0,298.15,1.2573929234907342
24.90023055769035,99.87549884721155,1.0,255.0,100.0,298.15,-0.9030685842878898
25.000231483624848,99.87499884258187,1.0,255.0,100.0,298.15,0.2561801570090616
25.10023240955935,99.8744988379522,1.0,255.0,100.0,298.15,3.1369421975574836
25.20023333549385,99.87399883332253,1.0,255.0,100.0,298.15,2.3116524479070018
25.300234261428347,99.87349882869286,1.0,255.0,100.0,298.15,2.4365558369085822
25.400235187362846,99.87299882406319,1.0,255.0,100.0,298.15,-1.7573729202950306
25.500236113297348,99.87249881943352,1.0,255.0,100.0,298.15,3.353206735677322
25.600237039231846,99.87199881480385,1.0,255.0,100.0,298.15,10.0
25.700237965166345,99.87149881017417,1.0,255.0,100.0,298.15,2.572077776128129
25.800238891100847,99.8709988055445,1.0,255.0,100.0,298.15,4.959942161477933
25.900239817035345,99.87049880091482,1.0,255.0,100.0,298.15,4.078922304467135
26.000240742969844,99.86999879628515,1.0,255.0,100.0,298.15,-0.03385818662041151
26.100241668904342,99.86949879165547,1.0,255.0,100.0,298.15,-0.8890628272247665
26.200242594838844,99.8689987870258,1.0,255.0,100.0,298.15,3.4566129562692876
26.300243520773343,99.86849878239613,1.0,255.0,100.0,298.15,0.9568941860404285
26.40024444670784,99.86799877776646,1.0,255.0,100.0,298.15,10.0
26.50024537264234,99.86749877313679,1.0,255.0,100.0,298.15,2.206198240285577
26.60024629857684,99.86699876850712,1.0,255.0,100.0,298.15,4.9725965001073185
26.70024722451134,99.86649876387744,1.0,255.0,100.0,298.15,4.2779234679548965
26.80024815044584,99.86599875924777,1.0,255.0,100.0,298.15,3.898090288786979
26.900249076380337,99.8654987546181,1.0,255.0,100.0,298.15,2.601063511077652
27.00025000231484,99.86499874998843,1.0,255.0,100.0,298.15,-4.520115055053477
27.100250928249338,99.86449874535876,1.0,255.0,100.0,298.15,2.901546869333264
27.200251854183836,99.86399874072909,1.0,255.0,100.0,298.15,1.8615965087234019
27.300252780118335,99.8634987360994,1.0,255.0,100.0,298.15,2.2583864885852254
27.400253706052837,99.86299873146973,1.0,255.0,100.0,298.15,0.6612523077479298
27.500254631987335,99.86249872684006,1.0,255.0,100.0,298.15,2.553747328033672
27.600255557921834,99.86199872221039,1.0,255.0,100.0,298.15,2.388664897200975
27.700256483856332,99.86149871758072,1.0,255.0,100.0,298.15,3.4966707633675247
27.800257409790834,99.86099871295104,1.0,255.0,100.0,298.15,0.5870473764213283
27.900258335725333,99.86049870832137,1.0,255.0,100.0,298.15,4.593470856194123
28.00025926165983,99.8599987036917,1.0,255.0,100.0,298.15,2.786560046894076
28.10026018759433,99.85949869906203,1.0,255.0,100.0,298.15,1.585148103758269
28.200261113528832,99.85899869443236,1.0,255.0,100.0,298.15,3.576938619197214
28.30026203946333,99.85849868980269,1.0,255.0,100.0,298.15,-0.7289262028046404
28.40026296539783,99.85799868517302,1.0,255.0,100.0,298.15,6.6261591380276315
28.500263891332327,99.85749868054334,1.0,255.0,100.0,298.15,0.9485164130439734
28.60026481726683,99.85699867591367,1.0,255.0,100.0,298.15,2.8311866568135864
28.700265743201328,99.85649867128399,1.0,255.0,100.0,298.15,3.8870994272136103
28.800266669135826,99.85599866665432,1.0,255.0,100.0,298.15,5.204827790307576
28.900267595070325,99.85549866202464,1.0,255.0,100.0,298.15,3.0487388912514066
29.000268521004827,99.85499865739497,1.0,255.0,100.0,298.15,-0.9653220494624482
29.100269446939325,99.8544986527653,1.0,255.0,100.0,298.15,2.992136441058676
29.200270372873824,99.85399864813563,1.0,255.0,100.0,298.15,1.554681936972374
29.300271298808322,99.85349864350596,1.0,255.0,100.0,298.15,5.367687312308673
29.400272224742825,99.85299863887629,1.0,255.0,100.0,298.15,1.2841142671327384
29.500273150677323,99.85249863424661,1.0,255.0,100.0,298.15,1.016817306939386
29.60027407661182,99.85199862961694,1.0,255.0,100.0,298.15,2.531554674086273
29.70027500254632,99.85149862498727,1.0,255.0,100.0,298.15,5.641948123795476
29.800275928480822,99.8509986203576,1.0,255.0,100.0,298.15,10.0
29.90027685441532,99.85049861572793,1.0,255.0,100.0,298.15,2.6981876536152227
30.00027778034982,99.84999861109826,1.0,255.0,100.0,298.15,4.6774178960244
30.100278706284318,99.84949860646857,1.0,255.0,100.0,298.15,0.8820857591761744
30.20027963221882,99.8489986018389,1.0,255.0,100.0,298.15,2.0342061024310425
30.300280558153318,99.84849859720923,1.0,255.0,100.0,298.15,2.5086500529153968
30.400281484087817,99.84799859257956,1.0,255.0,100.0,298.15,-0.008450959034531857
30.500282410022315,99.84749858794989,1.0,255.0,100.0,298.15,6.9447874836672465
30.600283335956817,99.84699858332021,1.0,255.0,100.0,298.15,1.7466721485185481
30.700284261891316,99.84649857869054,1.0,255.0,100.0,298.15,3.3671398485985
30.800285187825814,99.84599857406087,1.0,255.0,100.0,298.15,4.707051732852997
30.900286113760313,99.8454985694312,1.0,255.0,100.0,298.15,1.6876992496614434
31.000287039694815,99.84499856480153,1.0,255.0,100.0,298.15,-0.081135693320181
31.100287965629313,99.84449856017186,1.0,255.0,100.0,298.15,0.5685828664937616
31.20028889156381,99.84399855554219,1.0,255.0,100.0,298.15,-0.668705004077546
31.30028981749831,99.84349855091251,1.0,255.0,100.0,298.15,1.810815590789733
31.400290743432812,99.84299854628284,1.0,255.0,100.0,298.15,7.647811815050112
31.50029166936731,99.84249854165316,1.0,255.0,100.0,298.15,-1.7814024987474104
31.60029259530181,99.84199853702349,1.0,255.0,100.0,298.15,4.859772314079604
31.700293521236308,99.84149853239381,1.0,255.0,100.0,298.15,3.45023305496241
31.80029444717081,99.84099852776414,1.0,255.0,100.0,298.15,-0.07652510493412645
31.90029537310531,99.84049852313447,1.0,255.0,100.0,298.15,3.3883919295812643
32.00029629903981,99.8399985185048,1.0,255.0,100.0,298.15,2.5601118678829
32.100297224974305,99.83949851387513,1.0,255.0,100.0,298.15,4.142741625487351
32.20029815090881,99.83899850924546,1.0,255.0,100.0,298.15,10.0
32.30029907684331,99.83849850461579,1.0,255.0,100.0,298.15,10.0
32.400300002777804,99.83799849998611,1.0,255.0,100.0,298.15,-1.8576405028126137
32.500300928712306,99.83749849535644,1.0,255.0,100.0,298.15,2.2234651077827685
32.6003018546468,99.83699849072677,1.0,255.0,100.0,298.15,-0.2919267974697499
32.7003027805813,99.8364984860971,1.0,255.0,100.0,298.15,0.5445995624176057
32.800303706515805,99.83599848146743,1.0,255.0,100.0,298.15,1.7330077617096857
32.9003046324503,99.83549847683774,1.0,255.0,100.0,298.15,1.46576133612142
33.0003055583848,99.83499847220807,1.0,255.0,100.0,298.15,0.6375864661597548
33.100306484319304,99.8344984675784,1.0,255.0,100.0,298.15,4.565242515400764
33.2003074102538,99.83399846294873,1.0,255.0,100.0,298.15,-0.6860545887277425
33.3003083361883,99.83349845831906,1.0,255.0,100.0,298.15,0.24686969331871556
33.400309262122796,99.83299845368938,1.0,255.0,100.0,298.15,2.228081560419529
33.5003101880573,99.83249844905971,1.0,255.0,100.0,298.15,2.0902619030512692
33.6003111139918,99.83199844443004,1.0,255.0,100.0,298.15,-0.6390896524745431
33.700312039926295,99.83149843980037,1.0,255.0,100.0,298.15,1.0017979194907802
33.8003129658608,99.8309984351707,1.0,255.0,100.0,298.15,1.8327596089535798
33.9003138917953,99.83049843054103,1.0,255.0,100.0,298.15,3.752425058476871
34.000314817729794,99.82999842591136,1.0,255.0,100.0,298.15,0.14588291905888484
34.1003157436643,99.82949842128168,1.0,255.0,100.0,298.15,3.8681339388716167
34.20031666959879,99.82899841665201,1.0,255.0,100.0,298.15,6.798780731234203
